song_name,artist,spotify_id,popularity
Caught by My Shadow,Albert Hammond Jr,1W2ViUGBEyp02hg2p45mzL,43
Down the Line,Beach Fossils,05ZUxHiGT7VR6ShJjhwJxn,60
Sleep Apnea,Beach Fossils,6XyjwF7CAwuEaW77noJr6I,54
Flame,Sundara Karma,2yf63OXOJ7F7dYz9UbwlBB,0
Indigo Puff,Sundara Karma,3pJQY7UuX0DcE8pgLZhCjf,48
Fallout,Catfish and the Bottlemen,2PAeLLcnw42x5ZszOfFz50,58
Pacifier,Catfish and the Bottlemen,1rcu88dzWE5GyqtpuWvd0C,62
7,Catfish and the Bottlemen,5ykbOijJEfRhuo2Td1m0Qd,67
Crystal Ball,Death From Above 1979,6Q9NqbIsNZj8oOlP6BguS4,0
Cocoon,Catfish and the Bottlemen,2W1NDIRXfBnIxBcnTIxE7p,0
Jerk It Out,Caesars,0O8XCrGlVsaKnErfcTSSFU,50
Love Me Again,John Newman,7v6EVHw0iUL8ww77IaoLCZ,2
Best Day Of My Life,American Authors,5Hroj5K7vLpIG4FNCRIjbP,79
Hit It,American Authors,1XSJhEiT3TdG7aoX6Gwf7j,1
Sextape,Deftones,1EryAkZ0VHstC6haIxVBiE,80
Take My Head,Turnover,5bwxMo2sye4bffTgp7uNbo,53
Tyrants,Catfish and the Bottlemen,1q6qol2S6DVzblAZuXT02K,53
You'll Be Fine,Anthony Green,4fzFTfi0vqetgu5EN3q6w4,37
I Don't Want to Die Tonight,Anthony Green,55uo07VOaxz3idi6p34Wsa,29
Right Here,Basement,59MXSwBfKbtbUxOsBO5ikc,15
The Funeral,Casey,2PONzcIwcyU5Wprpo7httg,0
Iosefka,Hayien,0VEgi6SMJz82mY00mecjEk,33
Autumnus,Reflections,2mINunpjMqWrg0tpp5kzLd,0
Passenger,Rarity,650wBIwKVmvzJmMnej536B,0
Teach You How To Leave,Endless Heights,46hTTPKl4MTywOelov7xFp,22
Diamond Eyes,Anthony Green,4bzDe6KKytx3JL7fj821Hb,20
Another Hit Of Showmanship (with Albert Hammond Jr),"The Struts, Albert Hammond Jr",3Y9AfiToI9bRYH2RSDdSwO,32
Aviation,The Last Shadow Puppets,2cop62KNgi55QqIozb5bMf,53
Standing Next To Me,"The Last Shadow Puppets, Alex Turner, Miles Kane",03F0Hspx6mEkiiYqEzVu5u,54
My Mistakes Were Made For You,"The Last Shadow Puppets, Alex Turner, Miles Kane",15gkmegUbWk1FcRPjX8gq1,58
Miracle Aligner,The Last Shadow Puppets,4iwpCp7qdDLngGI3gsVTza,61
"Sweet Dreams, TN",The Last Shadow Puppets,1W0OCrMsRP1SLTEdw3JwEz,64
Glass in the park,Alex Turner,5OHbgQbHzTjolHzWffSrvn,53
Come Closer,Miles Kane,20uVZbYFKshjrdDHcVy9w9,48
Hiding tonight,Alex Turner,3UKy1X3nGe5diFqN5swaFz,53
It's hard to get around the wind,Alex Turner,5kZD0TTSYAgRzciBtKCmgT,52
Piledriver waltz,Alex Turner,3s5ogvexUgA6XjNj37zpnP,59
Stuck on the puzzle,Alex Turner,3cUxncrTWSA9lhlQbuIwUY,63
Want You So Bad,The Vaccines,69Wh0ipeW1z2x78lOpsKuL,50
If You Wanna,The Vaccines,6Ca3uEAuun3HusTUiIXKs1,60
A Lack of Understanding,The Vaccines,4vpgL1Q90NV0xqlwUEbDLB,47
Creep,Radiohead,70LcF31zb1H0PyJoS1Sx1r,90
Fluorescent Adolescent,Arctic Monkeys,2x8evxqUlF0eRabbW2JBJd,77
Boys Don't Cry,The Cure,1QFh8OH1e78dGd3VyJZCAC,77
Suedehead - 2011 Remaster,Morrissey,0kA5scXMiaO5Ms2GQ4pRWa,64
Song 2 - 2012 Remaster,Blur,1FTSo4v6BOZH9QxKc3MbVM,78
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,6BrMEbPSSj55nQhkgf6DnE,77
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,1xaTREM89RbIxkcjlpf4Uw,79
This Charming Man - 2011 Remaster,The Smiths,1FvDJ9KGxcqwv1utyPL3JZ,78
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,0WQiDwKJclirSYG9v5tayI,83
Exhale,Rarity,7ezRlUqC6txKSd67QFf55p,39
Throw Me to the Wolves,Elder Brother,3DnTesFWuvgbJBYESjNFKU,0
Ni**as In Paris,"JAY-Z, Kanye West",4Li2WHPkuyCdtmokzW2007,15
Cherry,Moose Blood,2HQY0sXTrBJCuxqJxbeMWB,32
Gum,Moose Blood,0ty8clX5vC9cc08KqywES5,44
No Instructions,The Happy Fits,1dEKPZXU13GNRRcGD85fhJ,0
Go Dumb,The Happy Fits,2UxvV074xjUllZWQRFtR4M,0
"Within You, Within Me",Meltt,6jPBqGafawMDydUNhPl7JX,0
Full Circle,Movements,4pdPJQqQNWuDQ6Swl2mW2u,56
Daylily,Movements,6AgtouHw1KrKy1PsoLjY3o,62
Hey Old Friend,Dearly Somber,6PDpM10lSZKpCb70grS2JT,25
"On a Neck, On a Spit",Grizzly Bear,18wtixhJzC2Shhk1A3F8eB,0
She Wants - Radio Version,Sunset Sons,3tuijcbmBlmiTuaKR4eUxV,27
She Will Always Be A Broken Girl,She Wants Revenge,7frbEieYWBurZsJuRDJFbS,45
Pope Is a Rockstar,SALES,0So2sgVa8aJiARPl2P29u2,68
Dakota,Stereophonics,3qaSqrrevBrb84xl5JlptU,74
I Wanna Get Lost With You,Stereophonics,5aMP1dGGZqzQjZlrBS8nBx,57
Where Is My Mind? - 2007 Remaster,Pixies,7wCmS9TTVUcIhRalDYFgPy,78
Vincent Chase Slippin',"MALFNKTION, Shayan Roy",47NuW4rMSXOlhTkDmEQaWA,26
Prayer Of The Refugee,Rise Against,2VGQ342iuqj6aSaYbyBQVJ,71
Saccharine,Atta Boy,2WFJ4lrFWnsZFUPSn9ETkX,0
Hold Me Down,The Happy Fits,2e62x0Mhv46Zx1ph0W4B3d,4
Fighting in the Car,Joe P,0UbaQxJaWOxM537N5H6UI7,51
Born To Lose,Ten Tonnes,1l9No2iIXOIUl8VqC3XELr,29
Lucy,Ten Tonnes,6K3b1gElKi0uaT9gCtwFhy,33
Bring Us Down,The Luka State,2Vlcv2ABEQ21nTcYJWLktM,24
Lights of The City,Pink Mountaintops,3poGIt4deyfUEpihEQJQPm,7
Birch Tree,Foals,0BPKqNWOKQam19tKWoZQwu,62
Permanent High School,The Voidz,4Ee6ZsyVepVsvObgYwzgH1,44
Pink Ocean,The Voidz,4WFcerMZkAIcIizZYXNNrb,48
In Transit,Albert Hammond Jr,1Jte640nBiOWyuD7N0odNZ,42
Charlemagne,Blossoms,7H5WVBQdSnJ1zmu8JoD6pg,64
DO YOU KNOW ME?,VANT,6wMith98wlaLshmnNw4P9R,27
Us Vs Them,Spring King,5GGPceIwbcpa563RKaNnoc,12
Crush,Cigarettes After Sex,4WfV1CNg91SBp8oG0VY0VB,29
The Unknown,peach tinted,6No2OA04pRfNVDu2mvrZAy,49
Your Hand Holding Mine,Yellow Days,0jWHVt7QkVRWCj2Sw2Ncl3,43
Gap in the Clouds,Yellow Days,7l5j3FapCyr6HxUgoAynM2,50
Metamodernity,Vansire,4RGWHfQeJftd5XrP8JUgFj,65
Sweet,Cigarettes After Sex,6ilc4vQcwMPlvAHFfsTGng,19
"it's ok, you're ok",Bonjr,26WAJZIwv0D1kkG7521PlO,0
My Kind of Woman,Mac DeMarco,6jgkEbmQ2F2onEqsEhiliL,82
Nice to See You,"Vansire, FLOOR CRY",2SqEopjZJjyAAp2nFkJi7i,53
You Are the Right One,Sports,2qpacEyFxmbxCpIEqZkqvC,73
A Little While,Yellow Days,1ahzHj4rfljE8w4ZwpEjOM,53
Not Alone,peach tinted,1PXYKrVSpw0hJg6mbr4XEV,40
All I've Ever Known,Bahamas,7I8ftQPSknxqIH8jiuh6iv,48
A Dream of You,Far Caspian,0LqZuRAroDVnV6LjDUGap1,43
Just Kiss Her,Concorde,4fmU11hc9cNOvnD1rvddUl,0
K.,Cigarettes After Sex,1FWsomP9StpCcXNWmJk8Cl,21
Sunsetz,Cigarettes After Sex,0SpkyS1Q4MD8GaVcP5YjT4,22
Apocalypse,Cigarettes After Sex,0yc6Gst2xkRu0eMLeRMGCX,26
Ready For Something,The Amazons,7jxszj5PkDm69WQGda2S21,26
Don't Miss,The Blue Stones,1XS9ZXy3Z17ptOVRO3i02e,0
Broken Bones,CRX,15qyDcWWADw0sU3tASkA9N,39
Where You At,The Bohicas,0yNl3JIenJq5PzKMEJ1k38,25
Rectifier,Spring King,4ywDJdHXlVk5OmBzeqDehJ,22
City,Spring King,3Wf3rdr8nloN1LjjC3mXmT,32
Who Are You?,Spring King,3CixrBde5vWFTAXXNMwceD,34
Gold,JAWS,7axOtm0k3ec0u6Zq1AImUi,31
Stay In,JAWS,2r7Z355i8dUjhhLsHoH852,35
Just a Minute,The Magic Gang,6BaLQoRyj8eoO34JxLanRr,28
That Dress - Demo,The Pale White,6RU7KnvzXFxCJERQuFcCR5,0
T-Shirt Weather,Circa Waves,1uNH7kknB8MVkmh6FfDb6W,1
Kathleen,Catfish and the Bottlemen,1MHYAqWWdDRePmnqORynrq,65
Not That Easy,Lime Cordiale,6InKbhfioifh4w1IhOIXmJ,48
Don't Look At Me,POORSTACY,5hQZDntIU1PbXhmH94kZoM,0
Become the Warm Jets,Current Joys,7Ko1ZXgGku1hjFH7LIfD33,1
A Different Age,Current Joys,5iMXCDWA4FxPNcOnq0HrpJ,1
Nothing Lasts,Bedroom,7KKoGA5nKLJ6Q4wPXFJcNt,57
Sugar,Surf Curse,3Tuz3Ec6n03nPTAa5knMm8,35
TVI,Surf Curse,6OtoDwuQaH8SfZobDMsWD5,29
Disco,Surf Curse,2Lumsra3kuU61wXkEKzKaK,78
Without U,Beach Goons,7dBaJLQhmLFGeoZiNhra6m,0
In My Head,Bedroom,5vwXQUwkpmnkJrfv69L6Mp,68
If Only for Tonight,Vacation Manor,5Lp5x32wJQwBAOKiuv42At,48
Your Soul,Coasts,4XDfdNFloRDoFi4BZ0YYWp,21
Oceans - New 2015 single version,Coasts,71nvXPQMmYflxqil6Q9ehh,30
Stephanie,Glass Caves,5bB2SOPs9lbXhzpsjMdLt8,28
On The Road,Sunset Sons,3lM9MKrc0NdY0UoBNu62TG,32
Blondie,Sunset Sons,60X4uPHueasNBNl1pTdt3T,26
Tick Tock,Sunset Sons,4IvhDABgOxRGiyslvGFjhx,19
Know My Name,Sunset Sons,0gzKWQxUgjx25HLupuXwcN,20
Somewhere Maybe,Sunset Sons,2F23XVYi0tuyBM9XGk9OTD,25
Bring The Bright Lights,Sunset Sons,6HqVaVcd4GALsfL87d9HHm,20
Talk Like Thunder,VANT,7fmN40FI7NwXjOAtU0lkag,34
Exoskeleton,VANT,6fR5llf7UUUD1940rSGAQp,41
Cocaine Jesus,Rainbow Kitten Surprise,0ZAbupc7jAQpG9IxojQ3s3,0
Top Drawer Romance,Somebody's Child,5kHZgUwSzK4Tms2MllszFI,27
Jungle - Single Version,Somebody's Child,1i0aCQ1Y2eXDKdQ6b9ph8m,0
St. Augustine,Briston Maroney,2GmrGMxdmdkG0JTFKnSYDU,30
I've Been Waiting,Briston Maroney,7MD42gJ549LHT3VvbfY5A3,38
The Garden,Briston Maroney,1VsAakakwbHaPiL6hXSPZ5,31
Sinkin',Briston Maroney,1Jolzi0FbJxLh2VOZXBvin,34
4th And Roebling,The Districts,1B6FaFz48qsPG4ddrs2R5n,0
Gives You Hell,The All-American Rejects,5gb9UJkh8TfrNMRYOJNbew,70
Crazy Train,Ozzy Osbourne,7ACxUo21jtTHzy7ZEV56vU,84
Iron Man - 2009 Remaster,Black Sabbath,755bvJDSA3LNcNuFgBT9LK,78
Cold Hard Bitch,Jet,5u6fnmRO5V0PTl5M2Eekeu,4
Are You Gonna Be My Girl,Jet,305WCRhhS10XUcH6AEwZk6,13
Reptilia,The Strokes,57Xjny5yNzAcsxnusKmAfA,75
Cold Cold Cold,Cage The Elephant,1Q3t9fWvHUXKsMmpD2XpUu,69
Why Are Sundays So Depressing,The Strokes,1aOxOpH4AkGAd8OMrKjyNY,66
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",3F5CgOj3wFlRv51JsHbxhe,80
Unanswered,Suicide Silence,08c44mv6lHEfUHlPtVg8Yp,52
No Pity for a Coward,Suicide Silence,70fiaCGcCBWCGKXXISgdJf,51
Bulls In The Bronx,Pierce The Veil,23UoI3jlFiWdo5jadUYo69,73
A Match Into Water,Pierce The Veil,54MXF9I8s3DuiQo3g0gZ5k,74
Better Off Dead,Sleeping With Sirens,4MjJlPgUYMQjvHOQq0uvOv,62
"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,2D4LEUzvLRCQOLMxnajH72,68
Stay Frosty Royal Milk Tea,Fall Out Boy,0hfByzDRgR10HDLqm89lA9,53
Selfless,The Strokes,2t0wwvR15fc3K1ey8OiOaN,75
"Call It Fate, Call It Karma",The Strokes,3Y4rUyw7XBCK6hGHCOt6rp,69
Vickie,Peach Pit,57U1PB3FAleLul5wMj5dEZ,42
Harness Your Hopes - B-side,Pavement,4vsoWZcvtvSsE0OiVvDDvX,72
Heavy,Birdtalker,7DqOEFNBLOfF2X24eXbG2z,50
Sedona,Houndmouth,65T1aY3I9qfNUDVAnaM9bq,59
Feelin' Like,"Bad Colours, Jarv Dee",0mx1gpysb3usa8UsG40icX,0
B.Y.O.B.,System Of A Down,0EYOdF5FCkgOJJla8DI2Md,78
Chop Suey!,System Of A Down,2DlHlPMa4M17kufBvI2lEN,84
Aerials,System Of A Down,4e9eGQYsOiBcftrWXwsVco,83
Toxicity,System Of A Down,0snQkGI5qnAmohLE7jTsTn,84
Sugar,System Of A Down,31RTFPrB7wmYBhlkM2ILXG,33
affection,BETWEEN FRIENDS,2lTtnKQgjbrBA1qnOFhBkP,0
So Young,Portugal. The Man,4SNtyKNyYJ8ERT7YLlnFBr,65
Under Cover of Darkness,The Strokes,6u0x5ad9ewHvs3z6u9Oe3c,66
Your Life Your Time,Christian Leave,1HWkMkgqKMLqsAPRh0KNmE,45
Freaks,Surf Curse,7EkWXAI1wn8Ii883ecd9xr,84
Scrawny,Wallows,1pNUmVxDiE8t6P1XxcZAv8,65
Show Me How,Men I Trust,01TyFEZu6mHbffsVfxgrFn,3
Numb,Men I Trust,6Ijmj8Z0L31hCp5pLZnT5U,69
Remember When,Wallows,5naar7XewEOAjOywIp6Jjq,71
Threw My Love Away,Okey Dokey,4fIrvCXBXbL3qMbacTsc8Q,0
Wavy Gravy,Okey Dokey,26XfDH9AoT6dVpmKVJHBMf,0
Elise,The Greeting Committee,6gjUxk2gNqaMtTYV0t3PPB,39
Hands Down,The Greeting Committee,0dqJjKKxuKD5Dt3QH2n4CG,49
Different State of Mind,Kid Bloom,0ZA43HPPeTVV7hPoFlLeR2,0
Funky Galileo,Sure Sure,0TAHhMjG17P5pzlSm1sgSl,49
Guru,Coast Modern,5M7IGym8CgSVOMNvDAGheL,0
High Tops,Del Water Gap,1TPgw76OuRx2VA390Kjari,0
Suburban Smell,The Districts,14422ZmcHbt6gBW7yxrfNc,0
Hot Rod,Dayglow,0zePbRMJ9sd7wsZRlbPQua,1
Lost My Mind,As Tall As Lions,3UfDDbKQRqC0ChVh2hV40O,13
Can I Call You Tonight?,Dayglow,64lsIF5pw0sJY0gV5kz0RN,3
Don't Let Me,Morningsiders,5Vnny8AlKRnPZ3wQNouf2T,52
Now & Then,Sjowgren,41oqThgUF4yiNz77TazXtl,52
I Don't Know,Sjowgren,56PgQIFxAvXcEtXNYrsB0w,45
Seventeen,Sjowgren,4gsR34XSIE2fUY4odwZqym,61
Humongous,Declan McKenna,7zI1PDpYJ1yEyAINS604Zs,44
Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1,57
Young Blood,The Districts,4FAAaJhVFRxFzvPEOWe1rl,0
Tommy's Party,Peach Pit,5OuJTtNve7FxUX82eEBupN,59
Shampoo Bottles,Peach Pit,2INUkDPCO1eQlOFmIN5VAC,61
Alrighty Aphrodite,Peach Pit,6OiRh4kttAs1YWglvTcYkB,65
didya think,Arlie,4HOg84QsolNLzNp08qZ3sX,57
still feel.,half•alive,48XkVAagIoQHCsOlJtXUd5,62
Paracetamol,Declan McKenna,74lfGn1j0rBJ3YqR2mo4oU,43
Trouble,Cage The Elephant,5n0CTysih20NYdT2S0Wpe8,73
Ain't No Rest for the Wicked,Cage The Elephant,3Pzh926pXggbMe2ZpXyMV7,76
Come a Little Closer,Cage The Elephant,4sebUbjqbcgDSwG6PbSGI0,75
Cigarette Daydreams,Cage The Elephant,2tznHmp70DxMyr2XhWLOW0,81
Ode to a Conversation Stuck in Your Throat,Del Water Gap,51Lf3l6wx008NdBxCQnD6B,70
Weekend Friend,Goth Babe,2d3QlXE6FXFDeodiS66yjM,65
Freakin' Out On the Interstate,Briston Maroney,0awZwmlC6pxH65KTZpadmX,69
British Bombs,Declan McKenna,4ZdmTNaBTErD8n9AQE0YaX,55
Make Me Your Queen,Declan McKenna,5QJuMhGWTUB4t9BqR7ndL3,53
Why Do You Feel So Down,Declan McKenna,5Bge1Dsqjc14hhGguYML5w,58
Brazil,Declan McKenna,4sNG6zQBmtq7M8aeeKJRMQ,80
Chocolate,The 1975,4WiiRw2PHMNQE0ad6y6GdD,66
It's Not Living (If It's Not With You),The 1975,3TgMcrV32NUKjEG2ujn9eh,73
GOKU,Jaden,3BgL0IcxKAd0sukooPIVhA,44
One Headlight,The Wallflowers,0z1b34WikhOH9ZxU8QDWcv,75
With Me,Sum 41,1OTvWduKQV0MQd2gnGM9He,63
Best I Ever Had,Drake,3QLjDkgLh9AOEHlhQtDuhs,77
Missed Calls,Mac Miller,6ET22Ri3FYXi5C8BBqHWcO,0
Smile Back,Mac Miller,2ZGBhrxA4ghKqoOMBdn966,0
Do It Now Remember It Later,Sleeping With Sirens,3ikf8zLuO1MACbNFfDvJ12,0
If You Can't Hang,Sleeping With Sirens,2Tc9VznHtQUmfOgE3L1RdN,72
2077,do not resurrect,6kRxT8sggyNJ6mYoSKTwCh,0
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",7DwcBgdzqhFJltEaV1XF81,58
One,Metallica,5IX4TbIR5mMHGE4wiWwKW0,21
Hail to the King,Avenged Sevenfold,5anCkDvJ17aznvK5TED5uo,78
Unholy Confessions,Avenged Sevenfold,78XFPcFYN8YFOHjtVwnPsl,70
The art of dying,Gojira,7iMQChXFK33TS49QWhE4tt,57
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,30QR0ndUdiiMQMA9g1PGCm,78
Paris,$uicideboy$,6tO5bxNnMuh1c3cziSpecA,72
Antarctica,$uicideboy$,5UGAXwbA17bUC0K9uquGY2,78
Runnin' Thru the 7th with My Woadies,"$uicideboy$, Pouya",1tm7c4V0kqLiN0XPVnoUcT,74
My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,6QFQqqYye5lAcnhCALvxKJ,74
For the Last Time,$uicideboy$,240audWazVjwvwh7XwfSZE,74
$outh $ide $uicide,"$uicideboy$, Pouya",496GZe7MxLloHgUQTmY2Ch,66
Ordinary Life,The Weeknd,15k2nBQJ0teDmPZHrOXL2N,61
False Alarm,The Weeknd,4oeaIftdpT3JuZLcCkKmVE,63
Secrets,The Weeknd,00NAQYOP4AmWR549nnYJZu,64
Not Into You,Brooksie,1eFYbcVZBTKcE0iFIYU5qk,64
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,1oagRT7LfpVlNJN6FSZDGp,72
Flying Whales,Gojira,5OjCsHeByDYEGxMrb1z8KQ,63
L'enfant sauvage,Gojira,4PWxt9Fy949kUtkEi2GI5V,59
As It Was,Harry Styles,4LRPiXqCikLlN15c3yImP7,19
JOAN OF ARC,"Night Lovell, $uicideboy$",1nQwi9UGdNeN1FyzGE7jDt,68
walk away as the door slams,"Lil Peep, Lil Tracy",5vJMWciCIDG0R5gLZLF8DC,0
Don't Like.1,"Kanye West, Chief Keef, Pusha T, Big Sean, Jadakiss",2rJvc7nSYWBKAuNUMx1Cr2,58
Unleashed,Killswitch Engage,0A4QYWEP8jo5aiHbGMVrXp,0
I Am Broken Too,Killswitch Engage,7yLfdwMrJMBtHCSVrUt77P,0
I Can't Be the Only One,Killswitch Engage,6SPCu4pHzpa7KaPghpOUZe,0
The Devil in I,Slipknot,2PjVfXNQJiyFXyKBpeckQ3,26
Duality,Slipknot,61mWefnWQOLf90gepjOCb3,81
Psychosocial,Slipknot,3RAFcUBrCNaboRXoP3S5t1,79
Empire (Let Them Sing),Bring Me The Horizon,1DbdQp5dwuawBGmxSHw6Fr,58
In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,89
Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",2gpWyfu7eZ01zzncHpxOtA,8
Hurricane,"Kanye West, The Weeknd, Lil Baby",44I7sqKYCAa7bQdVywkShO,59
Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",5u6vkDnOyaf8LsteDAj2ub,66
Rap Saved Me (feat. Quavo),"21 Savage, Offset, Metro Boomin, Quavo",0tdCy39PgWN8LFWu34ORn3,64
MotorSport,"Migos, Nicki Minaj, Cardi B",4wFjTWCunQFKtukqrNijEt,67
Go To Sleep,"Eminem, DMX, Obie Trice",66ezChUOWvgzRQAi3Ay1wt,65
What’s Next,Drake,3aQem4jVGdhtg116TmJnHz,67
Chop Suey!,August Burns Red,37SgiDGQSiUTQXZo2Ml888,43
Broke In A Minute,Tory Lanez,4xqIYGwwZTEem9U8A42SPF,72
Defender (feat. Ryan Kirby),"August Burns Red, Fit For A King, Ryan Kirby",0qlVx0nXFwv4hiSYw3dNY0,18
Ghosts,"August Burns Red, Jeremy Mckinnon",6pvtHYK8YwNDbfmKPljvIo,44
Gin And Juice (feat. Dat Nigga Daz),"Snoop Dogg, Daz Dillinger",0WKYRFtH6KKbaNWjsxqm70,3
Something In The Way,Nirvana,4gHnSNHs8RyVukKoWdS99f,72
we think too much,Lil Peep,5tlKygvcLAJr1dfQ94OsTs,0
Hey Jude - Remastered 2015,The Beatles,0aym2LBJBk9DAYuHHutrIl,70
Mariana's Trench,August Burns Red,5iMPhdSTH7OovnhUzo2juY,51
Woods,Mac Miller,3Qa944OTMZkg8DHjET8JQv,70
Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",5BrTUo0xP1wKXLJWUaGFtk,77
Weekend (feat. Miguel),"Mac Miller, Miguel",6GnhWMhgJb7uyiiPEiEkDA,75
Nothing Compares - Bonus Track,The Weeknd,14mgSrrQRN8K9HaVHhKjze,0
A Lonely Night,The Weeknd,0ifooM33X1iBxVYyOkSbXW,62
Where Is My Mind,Maxence Cyrin,4jNQkWhuzqrbqQuqanFFJ6,61
Gasoline,The Weeknd,3KyKxJ4P3pVCgaZwaq2rUC,67
How Do I Make You Love Me?,The Weeknd,2Ghp894n1laIf2w98VeAOJ,66
Take My Breath,The Weeknd,2vgUijXOTRMnWXDtvgMp2b,70
Sacrifice,The Weeknd,1nH2PkJL1XoUq8oE6tBZoU,70
Out of Time,The Weeknd,2SLwbpExuoBDZBpjfefCtV,76
"Here We Go… Again (feat. Tyler, the Creator)","The Weeknd, Tyler, The Creator",1NhjYYcYTRywc0di98xHxf,60
Best Friends,The Weeknd,1E5Xu8dur0fAjSP1VpVhAZ,62
Is There Someone Else?,The Weeknd,0mL82sxCRjrs3br407IdJh,81
Starry Eyes,The Weeknd,6zzdyvVWjGrQBraSvuqJPY,62
Don’t Break My Heart,The Weeknd,6a4GH1gljLL7VvmO9u5O92,60
Less Than Zero,The Weeknd,2D4dV2KXDTszzJ3p3cFqhA,72
Through The Fire And Flames,DragonForce,2eB7JqIY4hTTSz31h6bjwR,2
Redemption,August Burns Red,6IJpBiWSELFUndSDEsCQ0Q,30
"Suite bergamasque, L. 75: III. Clair de lune","Claude Debussy, Alice Sara Ott",1cmigB9I6IRpFqjIbzvSQB,67
Empire,August Burns Red,1KCdnmHdfEkjjjOQhM5gyN,23
PTSD,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",1C8ux1YWLMHCenYJFiIV4Z,69
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",0cp97b37sFNsdIbQH6po3T,1
White Washed,August Burns Red,0jCUZSnjn6hxp7zgX3h2rF,52
Invisible Enemy,August Burns Red,4gSokjaAfP1W9NTfkolzdJ,42
Sky,Playboi Carti,29TPjc8wxfz4XMn21O7VsZ,78
"Nyman: Music for Jane Campion's Film ""The Piano"": No. 4 ""The Heart Asks Pleasure First"" - No. 6 ""The Promise""",Michael Nyman,2RurtnkcIZeqD0ByvVUAyM,24
The Signal Fire (feat. Howard Jones),"Killswitch Engage, Howard Jones",2Fup9XFE9sXWu9Qft2Q7ZB,0
Hate by Design,Killswitch Engage,6xXIMiJeAHZZcoReecFZwD,52
My Last Serenade,Killswitch Engage,2Ps4FrDiR6JcJfSZbXAPBz,56
The Arms of Sorrow,Killswitch Engage,42lC6bnDdAjRqZtsFe1tmg,57
In Due Time,Killswitch Engage,1HlOGL1p6wlpOZatJ2NwFk,58
This Fire,Killswitch Engage,07ceEXOyS7ghQkyCOycXwP,65
The End of Heartache,Killswitch Engage,2nUy0ifVE7UwtOK4rugFsP,66
Holy Diver,Killswitch Engage,3a9urnht8HvfFzPwd0ipx6,65
My Curse,Killswitch Engage,6zKF4293k44ItKWJJgrhXv,71
Composure,August Burns Red,1NBLKfycJLSpzYM4zYIB8v,48
"Chopin: Polonaise No. 6 in A-Flat Major, Op. 53 ""Heroic""","Frédéric Chopin, Martha Argerich",0FxxivxrnmfFEa1JfqTMUs,15
Crooked Young,Bring Me The Horizon,0jEqhhJTqhBYMKUnyAC28y,52
Die For You,The Weeknd,2Ch7LmS7r2Gy2kc64wv3Bz,79
Let It Happen,Tame Impala,2X485T9Z5Ly0xyaghN73ed,81
nuts (feat. rainy bear),"Lil Peep, rainy bear",2SabxRgV7VMc1LRHgw0HIo,1
Blue World,Mac Miller,2hwOoMtWPtTSSn6WHV7Vp5,72
Lost in the Fire,"Gesaffelstein, The Weeknd",7wFybC8jBH3zE139OpCtpG,0
Nasty Freestyle,T-Wayne,0PT7nlpo11hYYyfnBgtilT,56
Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",0k1WUmIRnG3xU6fvvDVfRG,73
Alone Together,Fall Out Boy,1XqiB54KW2wHvPDSjVYWSB,34
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix, Macklemore, Fall Out Boy",7Feaw9WAEREY0DUOSXJLOM,72
Thnks fr th Mmrs,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP,79
Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",1TfqLAPs4K3s2rJMoCokcS,83
Professor X,Dave,5wfyoR8XOkw45QRtFOoxyi,1
Hangman,Dave,7r7NTwtWAhPRtzylDu3hnE,58
Streatham,Dave,59PUOc7B0WCNNx8Nr4qaA4,63
Funky Friday,"Dave, Fredo",01IQ4aQgOf0Kkq3a273hmO,66
Clash (feat. Stormzy),"Dave, Stormzy",2zxEc1GCSCxbHIXTfhraRC,66
Straight Rhymez,Aitch,5KJWH3wQbS9OgXR0nNtx2Y,0
MICE,Aitch,07SFiPNu6hQ98zLyDZThC1,39
Daily Duppy (feat. GRM Daily),"Aitch, GRM Daily",39PP9AowEIoqIqgDtPcSlN,43
Taste (Make It Shake),Aitch,1xPpYbCaJWonL7IFXPDjON,51
